image_name,response_key,response_time,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287,t288,t289,t290,t291,t292,t293,t294,t295,t296,t297,t298,t299,t300,t301,t302,t303,t304,t305,t306,t307,t308,t309,t310,t311,t312,t313,t314,t315,t316,t317,t318,t319,t320,t321,t322,t323,t324,t325,t326,t327,t328,t329,t330,t331,t332,t333,t334,t335,t336,t337,t338,t339,t340,t341,t342,t343,t344,t345,t346,t347,t348,t349,t350,t351,t352,t353,t354,t355,t356,t357,t358,t359,t360,t361,t362,t363,t364,t365,t366,t367,t368,t369,t370,t371,t372,t373,t374,t375,t376,t377,t378,t379,t380,t381,t382,t383,t384,t385,t386,t387,t388,t389,t390,t391,t392,t393,t394,t395,t396,t397,t398,t399,t400,t401,t402,t403,t404,t405,t406,t407,t408,t409,t410,t411,t412,t413,t414,t415,t416,t417,t418,t419,t420,t421,t422,t423,t424,t425,t426,t427,t428,t429,t430,t431,t432,t433,t434,t435,t436,t437,t438,t439,t440,t441,t442,t443,t444,t445,t446,t447,t448,t449,t450,t451,t452,t453,t454,t455,t456,t457,t458,t459,t460,t461,t462,t463,t464,t465,t466,t467,t468,t469,t470,t471,t472,t473,t474,t475,t476,t477,t478,t479,t480,t481,t482,t483,t484,t485,t486,t487,t488,t489,t490,t491,t492,t493,t494,t495,t496,t497,t498,t499,t500,t501,t502,t503,t504,t505,t506,t507,t508,t509,t510,t511,t512,t513,t514,t515,t516,t517,t518,t519,t520,t521,t522,t523,t524,t525,t526,t527,t528,t529,t530,t531,t532,t533,t534,t535,t536,t537,t538,t539,t540,t541,t542,t543,t544,t545,t546,t547,t548,t549,t550,t551,t552,t553,t554,t555,t556,t557,t558,t559,t560,t561,t562,t563,t564,t565,t566,t567,t568,t569,t570,t571,t572,t573,t574,t575,t576,t577,t578,t579,t580,t581,t582,t583,t584,t585,t586,t587,t588,t589,t590,t591,t592,t593,t594,t595,t596,t597,t598,t599,t600,t601,t602,t603,t604,t605,t606,t607,t608,t609,t610,t611,t612,t613,t614,t615,t616,t617,t618,t619,t620,t621,t622,t623,t624,t625,t626,t627,t628,t629,t630,t631,t632,t633,t634,t635,t636,t637,t638,t639,t640,t641,t642,t643,t644,t645,t646,t647,t648,t649,t650,t651,t652,t653,t654,t655,t656,t657,t658,t659,t660,t661,t662,t663,t664,t665,t666,t667,t668,t669,t670,t671,t672,t673,t674,t675,t676,t677,t678,t679,t680,t681,t682,t683,t684,t685,t686,t687,t688,t689,t690,t691,t692,t693,t694,t695,t696,t697
FS/252.png,right,0.9691667999722996,4.491424,4.490931,4.491569,4.4945145,4.498467,4.4946117,4.488987,4.4943876,4.4958653,4.4956913,4.496091,4.4943433,4.4886436,4.4935665,4.4987745,4.506256,4.500173,4.500342,4.50216,4.495439,4.5089893,4.5033727,4.5063653,4.501072,4.505835,4.4956293,4.504698,4.503654,4.4969873,4.5012717,4.502924,4.505933,4.509377,4.5110674,4.504905,4.505313,4.5056376,4.50616,4.5101027,4.50668,4.516164,4.511795,4.5138454,4.516801,4.521526,4.5157676,4.516888,4.5145493,4.5213575,4.5306196,4.524168,4.5316644,4.5254292,4.5332847,4.527008,4.5063353,4.505229,4.502925,4.5064173,4.50061,4.501282,4.497074,4.4904194,4.496714,4.498838,4.4945135,4.4884844,4.4728904,4.479349,4.4664693,4.4494133,4.4449005,4.4396577,4.4448476,4.4332576,4.434504,4.4233274,4.4291496,4.428885,4.409502,4.418668,4.4224877,4.418872,4.4144382,4.4151134,4.411752,4.4031625,4.412328,4.389019,4.397839,4.3782625,4.4082055,4.3976026,4.396983,4.393028,4.385634,4.3748655,4.3752584,4.3773246,4.3752728,4.3705482,4.3693776,4.3584304,4.371609,4.365528,4.3639507,4.370292,4.363274,4.3549023,4.3559575,4.3597803,4.348477,4.3536916,4.35509,4.3562274,4.357348,4.358862,4.3549047,4.3562026,4.36248,4.356732,4.357874,4.35285,4.3631053,4.35965,4.3584723,4.3569536,4.360405,4.3598866,4.3664045,4.36786,4.365035,4.362217,4.3481174,4.3465114,4.3388877,4.3171763,4.27477,4.244675,4.221109,4.1785583,4.1667233,4.131051,4.094038,4.0514746,4.0277343,3.9875455,3.9637651,3.9378126,3.9033124,3.881428,3.863022,3.8156798,3.783908,3.7642376,3.7432926,3.710552,3.694547,3.6712446,3.651208,3.6425912,3.6393447,3.6282897,3.5954056,3.5702162,3.5447123,3.5489473,3.5299737,3.5325766,3.5222418,3.5106575,3.5146546,3.5071747,3.4950333,3.5031195,3.4934552,3.4824898,3.4878964,3.4818456,3.4765756,3.4754963,3.4735556,3.4755158,3.4831233,3.4837146,3.4870408,3.4884179,3.4813197,3.4893353,3.4968176,3.499187,3.4976,3.510605,3.5176642,3.5266786,3.5399797,3.5553474,3.5568001,3.5670605,3.5803528,3.5841353,3.5961244,3.6032567,3.6042135,3.6069696,3.6107311,3.6360533,3.6723557,3.6869805,3.698002,3.7010655,3.7167337,3.722118,3.720943,3.7414267,3.754434,3.7674935,3.767658,3.7623432,3.7853773,3.7954955,3.8294454,3.8417556,3.8586662,3.8554363,3.8611567,3.877463,3.8841853,3.885032,3.9034991,3.9158516,3.9259157,3.9364438,3.9477873,3.9525352,3.956519,3.9640522,3.9763525,3.9753435,3.9713886,3.9943852,3.998291,4.0029864,4.006377,4.026129,4.037092,4.052922,4.048559,4.062175,4.0614805,4.080377,4.0820527,4.1019487,4.103839,4.1162295,4.128554,4.128499,4.1250377,4.136321,4.132879,4.1326942,4.150991,4.152321,4.1608567,4.1678615,4.1673026,4.1705008,4.1707606,4.1747403,4.178876,4.1956472,4.207905,4.2185826,4.220049,4.225996,4.2348685,4.2382083,4.232327,4.2433553,4.250493,4.2599306,4.2594438,4.2659316,4.265446,4.2583995,4.262335,4.261076,4.264413,4.2579627,4.2452297,4.2599516,4.2439094,4.242401,4.246865,4.237844,4.2350016,4.2361917,4.2214775,4.2017937,4.2177434,4.228646,4.2129683,4.185618,4.175786,4.1968164,4.1917806,4.183779,4.188818,4.187781,4.187874,4.190429,4.189774,4.1959915,4.196678,4.1971936,4.2024364,4.1963387,4.2040553,4.2214007,4.213815,4.215575,4.226516,4.214291,4.2245913,4.233784,4.230245,4.2354436,4.229186,4.238889,4.2418914,4.239157,4.2450924,4.2387238,4.253736,4.251536,4.2536397,4.2553864,4.2581077,4.260731,4.2570386,4.2587113,4.250809,4.2553563,4.2552314,4.251782,4.246707,4.2497244,4.2555737,4.23868,4.2454176,4.239214,4.247476,4.243017,4.2267675,4.232582,4.2307715,4.2362223,4.2382903,4.2336044,4.2405653,4.233074,4.234893,4.2513742,4.237934,4.238714,4.2409554,4.2465124,4.2400303,4.2429748,4.243659,4.2415476,4.245281,4.242971,4.246456,4.2450085,4.2442207,4.2470627,4.261133,4.250275,4.2640066,4.26312,4.2904944,4.2797933,4.2951446,4.2843204,4.2999387,4.2885075,4.325468,4.359411,4.35663,4.2860327,4.304249,4.311522,4.3089166,4.299305,4.292851,4.295448,4.3099103,4.30527,4.3098154,4.3068643,4.3066783,4.3096104,4.3172593,4.3134465,4.3160067,4.305281,4.3074403,4.3108716,4.305698,4.3055644,4.3050284,4.3060064,4.306887,4.3172636,4.313852,4.3037767,4.3050284,4.3037186,4.295825,4.299978,4.2997823,4.294925,4.2961173,4.294281,4.291635,4.295767,4.2846355,4.291956,4.285063,4.288589,4.2857103,4.2907047,4.2875767,4.297053,4.2947607,4.2976875,4.292285,4.3034177,4.303452,4.300513,4.2982974,4.2977934,4.296092,4.2938385,4.2914,4.2840815,4.291141,4.2950087,4.2905846,4.304665,4.3082037,4.3010964,4.302232,4.304611,4.3146386,4.298999,4.3211293,4.312542,4.30824,4.3229756,4.3201904,4.327286,4.343913,4.3268056,4.3392553,4.3293214,4.352801,4.3449526,4.3472266,4.3438306,4.333842,4.352577,4.354985,4.3747535,4.3647294,4.3758874,4.3629436,4.3702745,4.37946,4.3835173,4.3811655,4.3877387,4.385562,4.3922615,4.395979,4.396687,4.4051085,4.39876,4.402508,4.414124,4.4293995,4.415995,4.4189095,4.4187326,4.4307923,4.43115,4.431604,4.4225516,4.4371643,4.4299684,4.441661,4.431858,4.4421597,4.4424877,4.4451685,4.444837,4.4440784,4.4422126,4.4391794,4.44494,4.4445534,4.447328,4.451333,4.4551725,4.464007,4.464956,4.4537363,4.4819746,4.4917645,4.484007,4.4920826,4.4759803,4.4829283,4.4886084,4.5014677,4.5001206,4.5029316,4.5001574,4.5050426,4.508327,4.504905,4.5081177,4.5191426,4.516721,4.5132127,4.5188503,4.518628,4.532021,4.5184565,4.5198126,4.528052,4.5226927,4.5203247,4.5237584,4.5202107,4.524518,4.528891,4.527531,4.5321217,4.5284986,4.5266924,4.531499,4.531665,4.533596,4.5345945,4.5395145,4.5367937,4.5300922,4.531809,4.5360193,4.54002,4.540209,4.547805,4.5462546,4.549607,4.552719,4.5486403,4.5409193,4.5585814,4.54879,4.558471,4.5488977,4.55599,4.5607047,4.5550356,4.5588303,4.560263,4.562705,4.559538,4.560237,4.5611453,4.5761604,4.5681443,4.5701957,4.5930977,4.5616117,4.564203,4.5748744,4.56792,4.5664926,4.5747385,4.5763464,4.5761867,4.5787992,4.587175,4.5927067,4.593779,4.6025558,4.5783625,4.5909343,4.595564,4.5893474,4.583414,4.59531,4.6009164,4.601509,4.589934,4.58308,4.5981727,4.6010127,4.591737,4.585599,4.604511,4.602152,4.601903,4.60741,4.5884833,4.599156,4.5982757,4.595936,4.593875,4.5884767,4.6006827,4.590096,4.594599,4.5965085,4.598276,4.5982213,4.5849233,4.598769,4.5880246,4.5902777,4.592568,4.589844,4.57975,4.584513,4.5707617,4.5772357,4.562198,4.5668592,4.5731792,4.5675464,4.5602546,4.5686536,4.553879,4.5571074,4.559702,4.551441,4.554922,4.552193,4.550472,4.5517974,4.555197,4.549255,4.548924,4.558203,4.5480065,4.5602083,4.552466,4.5607533,4.561541,4.561329,4.556716,4.5585227,4.5514727,4.549893,4.5502033,4.5618286,4.5579724,4.556404,4.5598044,4.553866,4.549199,4.55741,4.5669174,4.567913,4.5583057,4.5616684,4.5679483,4.561274,,,,,,,,,,,,,,,,t1
FS/252.png,right,0.5749595999950543,3.010167,3.026836,3.025113,3.036198,3.026877,3.0269494,3.0272872,3.0463033,3.027059,3.0302901,3.0429966,3.0673726,3.065364,3.0557168,3.069463,3.068336,3.0618792,3.0737367,3.0865574,3.0566218,3.0766065,3.0807319,3.0795746,3.0940142,3.0935783,3.0902812,3.086738,3.0861819,3.081241,3.0909462,3.0938163,3.0841112,3.0851514,3.0852668,3.0900254,3.0952525,3.1010406,3.0913465,3.101023,3.0962598,3.092712,3.099201,3.100326,3.1049154,3.0941243,3.1031778,3.1037953,3.1083152,3.1259885,3.1022885,3.1093028,3.1120517,3.095451,3.1046007,3.0971024,3.0933223,3.0838408,3.0934436,3.0931232,3.072712,3.073297,3.0638843,3.0557,3.0578732,3.0431902,3.0518363,3.0448854,3.0434213,3.0440438,3.0429327,3.0360045,3.0341434,3.0222895,3.0349514,3.0221586,3.0188763,3.017038,3.016924,3.0121198,3.0201895,3.007662,3.0151055,3.0102034,3.014443,2.9837205,3.0068798,2.9956176,2.9916937,3.001035,2.9971673,2.9987369,3.0105646,3.013465,3.0120013,3.0060318,2.9977815,2.9812505,2.991054,3.0022535,2.9888597,2.9986203,2.9806821,2.9847043,2.9873333,2.9724553,2.9671702,2.9777184,2.9828403,2.9655325,2.9647722,2.9627943,2.969612,2.9569726,2.9616513,2.951081,2.9577124,2.960562,2.9586945,2.9653533,2.9634068,2.952773,2.9541926,2.9577975,2.9595225,2.9504259,2.956668,2.9485042,2.9575434,2.957603,2.9527,2.9503665,2.9398403,2.9408655,2.933094,2.9245787,2.9067104,2.9045522,2.8784451,2.8700125,2.8367815,2.8227246,2.8114235,2.7848969,2.756417,2.7240863,2.6987746,2.6914136,2.669719,2.6621935,2.6296804,2.6015637,2.5890346,2.5718544,2.5579772,2.5307155,2.5371528,2.4945288,2.4732916,2.4584312,2.4457576,2.4370718,2.4301434,2.430312,2.4155734,2.4153085,2.4053397,2.3874846,2.3764088,2.3762298,2.3625083,2.3625317,2.3581824,2.3509028,2.344973,2.351475,2.3417673,2.341044,2.3312411,2.3427625,2.3411987,2.3329718,2.345611,2.335232,2.3540184,2.3518922,2.3641644,2.3671186,2.3484962,2.348583,2.3690906,2.3821888,2.3792973,2.4029005,2.4145348,2.414023,2.4266896,2.428066,2.4341574,2.44499,2.4520702,2.4474864,2.4571958,2.4785767,2.4836602,2.510881,2.5329301,2.5370975,2.5260687,2.523107,2.5394847,2.5406442,2.5575328,2.553887,2.572871,2.5713422,2.5777462,2.592817,2.5976973,2.6044946,2.6052387,2.606767,2.6102815,2.6142201,2.6162422,2.6134732,2.6117156,2.6294987,2.6412086,2.64433,2.6436942,2.6349466,2.638483,2.6287081,2.6272447,2.6056838,2.5966434,2.5845027,2.5878992,2.5769799,2.5778935,2.5699713,2.5563865,2.5480654,2.5397651,2.539535,2.5169644,2.5128572,2.5098498,2.4927056,2.4802842,2.4891033,2.484066,2.4815207,2.4524407,2.4610636,2.4378562,2.4334884,2.4393237,2.4308271,2.4266112,2.4373991,2.4269366,2.4207606,2.417165,2.4079213,2.3989456,2.3958626,2.416469,2.410471,2.4131372,2.4159856,2.4148438,2.4135458,2.4126787,2.411726,2.4065988,2.4117963,2.401799,2.4051747,2.3999522,2.3945878,2.3949292,2.4048684,2.4044156,2.4058726,2.4119089,2.4163568,2.409659,2.4149687,2.4251897,2.4214468,2.4312775,2.4295373,2.4245126,2.4245322,2.4273398,2.4330146,2.4297218,2.426295,2.4230623,2.4343138,2.4385087,2.4382246,2.4353187,2.4160428,2.4236953,2.441208,2.4410257,2.439111,2.4431422,2.4220057,2.427518,2.4485369,2.4554532,2.4534602,2.4583335,2.449798,2.4546745,2.4482846,2.4519634,2.43522,2.4451869,2.4410813,2.4348276,2.4125755,2.4318285,2.4330015,2.4141738,2.4155338,2.4262002,2.4391572,2.4486566,2.4494574,2.4438486,2.4439647,2.451214,2.439394,2.4520507,2.4557302,2.4575667,2.4524186,2.4552681,2.450349,2.452882,2.457474,2.4494884,2.4550645,2.4277537,2.4333222,2.4418356,2.4412818,2.4515269,2.4542336,2.4559407,2.4616337,2.4627924,2.457942,2.463646,2.4601958,2.4627116,2.4596202,2.4594283,2.4584925,2.4674773,2.4740055,2.4672737,2.4669247,2.4589908,2.4592094,2.4508445,2.4621475,2.4652324,2.4711432,2.4789507,2.4808872,2.487429,2.4858475,2.4705946,2.5004988,2.4958234,2.4981399,2.504525,2.506206,2.508455,2.5080338,2.5075896,2.5140116,2.5147688,2.502267,2.5175536,2.526676,2.5202768,2.5285506,2.5361354,2.5278144,2.537003,2.5366,2.543457,2.532179,2.5391297,2.550315,2.5363994,2.552655,2.5507953,2.5339305,2.5405042,2.545697,2.5521345,2.557512,2.560976,2.5463436,2.5404286,2.5458848,2.5462809,2.5436714,2.5554636,2.551041,2.5616627,2.558748,2.5687213,2.5595024,2.5657477,2.578917,2.5712295,2.5795097,2.5905461,2.5837576,2.5876215,2.593833,2.6141014,2.606011,2.6043231,2.616929,2.616582,2.6280081,2.6150658,2.6156867,2.6169927,2.6291792,2.6338751,2.6397996,2.6494706,2.6445189,2.6458213,2.6371686,2.6539364,2.6570373,2.6400723,2.6506648,2.6556256,2.657298,2.6572196,2.6592607,2.6611795,2.6596088,2.6623373,2.664515,2.6667485,2.6619794,2.6620753,2.672676,2.6709054,2.6731095,2.6721873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t47
FS/312.png,right,1.0693771000369452,4.5609813,4.560412,4.562192,4.5629644,4.5642743,4.557914,4.5602474,4.569513,4.563743,4.567303,4.5553746,4.587598,4.5613008,4.556882,4.5619955,4.573102,4.572385,4.560397,4.568466,4.5609307,4.562236,4.553789,4.557102,4.551048,4.5699043,4.5598946,4.5624776,4.554514,4.553863,4.553657,4.5648303,4.553763,4.552465,4.5550942,4.55449,4.55644,4.5575147,4.5572433,4.55758,4.5564957,4.5567665,4.5585356,4.5649414,4.5586753,4.554796,4.5559235,4.5597396,4.5561156,4.5487604,4.549034,4.548139,4.539042,4.53829,4.536055,4.5248485,4.518735,4.49937,4.488798,4.488449,4.49213,4.468329,4.4473963,4.4306455,4.427853,4.4087806,4.395426,4.3831677,4.3740964,4.362561,4.355131,4.358487,4.348781,4.343194,4.3422775,4.336175,4.330922,4.3343687,4.32261,4.324498,4.311784,4.307378,4.3175354,4.309298,4.306163,4.3150635,4.312198,4.313926,4.3102517,4.30854,4.3044353,4.3110433,4.3043723,4.315585,4.3117723,4.3090253,4.3099318,4.311335,4.3161507,4.3088655,4.311405,4.307717,4.316372,4.3169994,4.3169775,4.3121557,4.31445,4.3244834,4.3365993,4.327066,4.330056,4.340638,4.3332915,4.3491125,4.334264,4.3447013,4.338694,4.3539805,4.3411636,4.3384027,4.353365,4.347076,4.3524256,4.345536,4.360918,4.359025,4.362559,4.3627048,4.3647566,4.3735323,4.3762765,4.378588,4.379194,4.38591,4.370974,4.369534,4.3697696,4.3536096,4.337653,4.298005,4.2679753,4.2289124,4.2084317,4.188397,4.167886,4.139194,4.1009927,4.039526,4.0304236,3.99166,3.9904695,3.9447942,3.909412,3.8800507,3.837028,3.8145814,3.8023865,3.7822225,3.7547352,3.7292135,3.6893003,3.6569877,3.6502597,3.6389875,3.625839,3.6160517,3.59993,3.5798383,3.5750577,3.5492136,3.5222661,3.5229254,3.5030227,3.5110457,3.5008059,3.48874,3.4876192,3.4717817,3.466355,3.4629462,3.46522,3.4689596,3.4516094,3.442277,3.4374986,3.4533236,3.4400494,3.4469292,3.4404793,3.4434671,3.4406488,3.4636593,3.4437041,3.4567976,3.4686503,3.4669464,3.4810941,3.4871833,3.4955227,3.5014567,3.520928,3.5156312,3.5431595,3.5486038,3.5635695,3.5647862,3.5822997,3.5899658,3.6055524,3.6114187,3.6236758,3.6288137,3.6240227,3.6424007,3.6470687,3.6829894,3.6953366,3.707441,3.7172186,3.7318149,3.7368479,3.7452066,3.7730923,3.7683215,3.7752943,3.7811675,3.796527,3.8152452,3.8214672,3.842267,3.8400052,3.8563898,3.8682077,3.8748457,3.881113,3.8970034,3.909212,3.917855,3.9264717,3.9399543,3.9487083,3.9694345,3.9658008,3.976309,3.989486,3.9950387,4.00248,4.0090604,4.011582,4.010539,4.01503,4.0125446,4.041562,4.040379,4.0447865,4.0545726,4.0698733,4.0634108,4.079356,4.082867,4.090017,4.082577,4.102337,4.0975103,4.0955944,4.103096,4.110477,4.1022997,4.111779,4.1327305,4.14342,4.1500363,4.1587286,4.1654673,4.161404,4.162986,4.1640534,4.162082,4.172345,4.1703715,4.185402,4.179589,4.177293,4.1777306,4.1889033,4.1975784,4.1813807,4.1940913,4.1978188,4.203313,4.205997,4.207561,4.2264843,4.228657,4.2153525,4.221199,4.2029104,4.2026167,4.1889534,4.1897025,4.1741457,4.165467,4.1515794,4.143794,4.131198,4.1152735,4.1034184,4.105762,4.0888124,4.0801597,4.075813,4.067401,4.0636435,4.0590363,4.049313,4.0481815,4.0324306,4.0275755,4.0215154,4.0111146,4.012763,3.9974017,3.993561,3.9932246,3.9952636,3.9866812,3.9901786,3.9755056,3.9711118,3.9639463,3.9440265,3.9533422,3.9419632,3.93044,3.9075906,3.9063387,3.8907282,3.886749,3.8814647,3.8692856,3.8800678,3.8556325,3.8583252,3.8655488,3.849674,3.849651,3.8377156,3.8295734,3.8349187,3.8403847,3.8405013,3.8354356,3.8326128,3.835785,3.8320994,3.8359706,3.8193336,3.8248434,3.8347342,3.829905,3.834897,3.8330307,3.8373141,3.838431,3.8436308,3.8353922,3.8509786,3.849301,3.8500204,3.8561904,3.8582382,3.889421,3.9052773,3.8885944,3.8919866,3.9045997,3.9135,3.909142,3.9264786,3.9249556,3.9314983,3.9395318,3.9427621,3.956078,3.962989,3.9719057,3.982126,3.9892366,3.9771233,3.98629,3.982989,3.9844406,3.982979,3.9940486,4.009869,4.0219984,4.0238442,4.0417404,4.039546,4.051927,4.066099,4.0706263,4.067814,4.084061,4.0867276,4.098901,4.118316,4.109188,4.127227,4.1252804,4.1319885,4.1421733,4.1378074,4.145201,4.156318,4.1545186,4.1532288,4.162004,4.161114,4.1665783,4.1724973,4.1742516,4.177852,4.1781263,4.189622,4.1994805,4.186199,4.1979394,4.200627,4.199415,4.2041845,4.212651,4.2061424,4.2085996,4.2169523,4.208937,4.219003,4.2130785,4.223507,4.2241488,4.222232,4.235523,4.214903,4.2251897,4.2394614,4.2210417,4.231196,4.235387,4.23365,4.229029,4.233396,4.236654,4.2402744,4.2339945,4.2399936,4.250803,4.2485666,4.2356925,4.250728,4.2454677,4.243389,4.250282,4.2454963,4.2541547,4.2512736,4.256824,4.241147,4.2639623,4.26129,4.265685,4.271261,4.276172,4.2749715,4.2769785,4.2778153,4.279716,4.284289,4.2844253,4.292101,4.299404,4.293478,4.2916446,4.293378,4.2866116,4.291045,4.2929683,4.2971416,4.268541,4.2887516,4.325368,4.3208623,4.2989426,4.2739916,4.281995,4.327385,4.311842,4.327144,4.3198967,4.318403,4.304962,4.3153677,4.3379216,4.341851,4.339182,4.3393044,4.345433,4.3417363,4.348667,4.3441186,4.352743,4.3520284,4.3687525,4.3577185,4.3574295,4.36083,4.361186,4.3593497,4.36009,4.3640547,4.356151,4.37009,4.362488,4.3589597,4.3646097,4.364917,4.3669043,4.3587418,4.3675504,4.362925,4.365656,4.3798766,4.370214,4.3605366,4.3744416,4.37528,4.379287,4.3648586,4.3789215,4.3664684,4.373035,4.362082,4.3604794,4.3569617,4.3533,4.3642926,4.3598647,4.3569913,4.3582816,4.3606615,4.3596187,4.3641887,4.3610725,4.361397,4.356907,4.3617325,4.361219,4.364961,4.3681617,4.359913,4.360294,4.3627815,4.3675227,4.3747864,4.388351,4.373782,4.3767576,4.381291,4.387396,4.3797083,4.3858356,4.380134,4.384008,4.3939013,4.4069366,4.392034,4.4036584,4.3973136,4.4084315,4.404658,4.4087996,4.415616,4.421954,4.4047856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t2
